Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
1.0459676177271282e-07,0.00031897927806723986,0.0003453875965133413,0.0005182745323045884,0.0018181992669899436,0.0003397885537626405,0.0005783361742073834,0.0003009821414691957,6.0766713288487595e-05,0.0016859877356095454,0.0015260548165061255,6.377797541692182e-05,0.00024730971618670827,0.0014317387917771596,0.0024838016040003713,1.2408572820914177e-05
0.00014348096565235807,6.316317442994768e-05,0.0009010888156785329,0.0014025483320789373,0.0026713487517885243,0.0023338567385296494,0.0005038504105348146,0.0005455072384833448,4.4571168729946875e-05,0.00219259290758346,0.0013139829848329773,0.000269451627122351,0.00016081683610024572,0.0023250061201936234,0.005656812559341015,0.00010989600396089233
0.00024362071508675365,7.232810468837253e-05,0.0006535363507557818,0.0009830469670359734,0.002901378081200001,0.000625029822277183,0.0015449928075055297,7.104521376771755e-05,0.001069659540603174,0.0019044678939276194,0.0021686178753971136,0.00032960526397397133,0.000964157810258548,0.0006665157554115037,0.000461339189121987,0.0002483053516812925
0.00026294593759398216,0.000831348519956171,1.7328682680541052e-05,4.2146736992328127e-05,0.0012414130970796189,0.0006382559964651646,0.0009633163490759961,0.00034896734456051764,0.0007909915429896025,0.0008330496144598881,0.0013925126543669203,3.840237638530475e-05,0.0006088161134665815,0.0011048203616392388,0.000182795488854276,0.00021339130142437185
7.196115806018533e-07,4.634275525827736e-08,0.0007248756448979127,0.0006322114648988145,0.002143818917672867,0.0005795841028790744,0.0008656928448819018,0.00010929440641967852,0.0005468677835877844,0.0012240459541674534,0.001563030552467301,2.554302149264387e-05,0.0005438745046719776,0.001770018385773911,0.00057635098315445,6.034753223613243e-05
0.00021614587422608827,0.0004989470284922082,0.001019282630260035,0.0012960676456578307,0.00294755078575204,0.00022580873118586975,0.000981886243840352,1.5527950420389514e-05,0.00043166153008356023,0.0017135459676090037,0.0018434460434844716,0.00027706036516308985,0.0006805286657090501,0.0019717849191724854,0.0015730538135746083,2.439953553762253e-05
0.0018411628175183797,0.0031103378252416436,0.0021927307679596997,0.002278372578787692,0.005050114999439026,0.0011236195079390027,0.00333447324283713,0.0008330567807546263,0.0022780170733943395,0.003663936631943046,0.0046793053042340285,0.0015537490652927297,0.0029454952786867536,6.361642012542995e-05,2.0484393742345453e-05,0.0014438011560567801
2.011538749480124e-05,0.0003205160068664101,6.605107736416121e-05,1.0735075598483634e-05,0.00198747264062675,2.098936175656818e-06,0.0007281629861665972,4.3533509545348736e-05,0.00022293806730946247,0.001771947130479186,0.0017102373310938501,2.6014852167959013e-05,0.000563241735540912,0.004300556623490687,0.0009487563229246196,3.234893762863594e-05
0.0005684344583282708,0.0010500606140082455,0.001494882730517559,0.0011246538974227227,0.0036523992418053125,4.208470008146975e-05,0.0013344012325725574,8.89265548136009e-07,0.0007437645839942358,0.0027958623564380627,0.002493157645685383,0.0003388964711284123,0.000942705132760048,0.004000625272133518,0.0006230357161869648,9.731565823523775e-05
0.000864140691773832,0.0016336259567802242,0.0016835054496321111,0.0016312248001097152,0.00468259372253086,9.946035180889018e-05,0.0025507915550715063,0.00015736559889455853,0.0014277419564419705,0.00303114768320336,0.00387029999239355,0.0007388316949524382,0.0019532877983329394,0.001724172206919547,9.622071726958503e-07,0.0006573080668761666
